,ct1,ct2,ID,Statistic,U,pvalue,n_adenoma_ROIs,n_cancer_ROIs,median_adenoma,median_carcinoma,newindex,StatisticType,StatType,UniqueStatID
601,A,B,35,PCF_A-B_int0_40,178.0,0.2556231075464125,35,13,39.32922322097741,40.39953616783374,35_A-B,PCF,PCF_int0_40,35_PCF_A-B_int0_40
602,A,B,35,PCF_A-B_int0_100,161.0,0.12572092921056924,35,13,98.6566691370686,100.69991684099408,35_A-B,PCF,PCF_int0_100,35_PCF_A-B_int0_100
603,A,B,35,TCM_A-B_H0-nBars,227.0,1.0,35,13,13.0,13.0,35_A-B,TCM,TCM_H0-nBars,35_TCM_A-B_H0-nBars
604,A,B,35,TCM_A-B_H1-nBars,205.0,0.6086320517102619,35,13,11.0,11.0,35_A-B,TCM,TCM_H1-nBars,35_TCM_A-B_H1-nBars
605,A,B,35,TCM_A-B_H0-death-mean,117.0,0.01071085062283893,35,13,0.251515218386934,8.633924708813428,35_A-B,TCM,TCM_H0-death-mean,35_TCM_A-B_H0-death-mean
606,A,B,35,TCM_A-B_H0-death-sd,193.0,0.4302300776392355,35,13,13.175193226634727,25.561445119488617,35_A-B,TCM,TCM_H0-death-sd,35_TCM_A-B_H0-death-sd
607,A,B,35,TCM_A-B_H1-birth-mean,153.0,0.08601651590199559,35,13,7.759761035442352,11.798601243272424,35_A-B,TCM,TCM_H1-birth-mean,35_TCM_A-B_H1-birth-mean
608,A,B,35,TCM_A-B_H1-death-mean,167.0,0.16392346581108586,35,13,14.676464272042116,28.776393699646,35_A-B,TCM,TCM_H1-death-mean,35_TCM_A-B_H1-death-mean
609,A,B,35,TCM_A-B_H1-death-sd,194.0,0.44391549887365533,35,13,10.86439931509619,18.919114017225063,35_A-B,TCM,TCM_H1-death-sd,35_TCM_A-B_H1-death-sd
610,A,B,35,TCM_A-B_H1-persistence-mean,204.0,0.5936192437030965,35,13,6.436831843852997,14.923759908838706,35_A-B,TCM,TCM_H1-persistence-mean,35_TCM_A-B_H1-persistence-mean
611,A,B,35,TCM_A-B_H1-persistence-sd,183.0,0.3073504298756149,35,13,7.711228055828428,17.605916212391136,35_A-B,TCM,TCM_H1-persistence-sd,35_TCM_A-B_H1-persistence-sd
612,A,B,36,WassersteinDistance_A-B,247.0,0.07559450286922915,39,18,31.128338692945903,48.487879481948085,36_A-B,WassersteinDistance,WassersteinDistance,36_WassersteinDistance_A-B
613,A,B,36,PCF_A-B_gmax,270.0,0.16697569980626825,39,18,3.077494585973692,3.4869273981849602,36_A-B,PCF,PCF_gmax,36_PCF_A-B_gmax
614,A,B,36,PCF_A-B_rpeak,402.0,0.35295680284576025,39,18,5.0,2.5,36_A-B,PCF,PCF_rpeak,36_PCF_A-B_rpeak
615,A,B,36,PCF_A-B_gmin,328.0,0.699296973902529,39,18,0.9751203652484356,1.0014173321198534,36_A-B,PCF,PCF_gmin,36_PCF_A-B_gmin
616,A,B,36,PCF_A-B_rtrough,223.0,0.02734227772326923,39,18,95.0,137.5,36_A-B,PCF,PCF_rtrough,36_PCF_A-B_rtrough
617,A,B,36,PCF_A-B_int0_20,277.0,0.20701565259849863,39,18,59.02327894596996,64.5084492299882,36_A-B,PCF,PCF_int0_20,36_PCF_A-B_int0_20
618,A,B,36,PCF_A-B_int0_40,258.0,0.11228691391542045,39,18,100.01759976638046,115.51800128264168,36_A-B,PCF,PCF_int0_40,36_PCF_A-B_int0_40
619,A,B,36,PCF_A-B_int0_100,246.0,0.07281190165898474,39,18,176.88969471529114,197.86001173633542,36_A-B,PCF,PCF_int0_100,36_PCF_A-B_int0_100
620,A,B,36,TCM_A-B_H0-nBars,470.0,0.04157419572570074,39,18,21.0,13.5,36_A-B,TCM,TCM_H0-nBars,36_TCM_A-B_H0-nBars
621,A,B,36,TCM_A-B_H1-nBars,449.0,0.09311759334429262,39,18,17.0,14.0,36_A-B,TCM,TCM_H1-nBars,36_TCM_A-B_H1-nBars
622,A,B,36,TCM_A-B_H0-death-mean,308.0,0.4656222162332935,39,18,8.218261563405395,12.307016923718407,36_A-B,TCM,TCM_H0-death-mean,36_TCM_A-B_H0-death-mean
623,A,B,36,TCM_A-B_H0-death-sd,269.0,0.16176665235508803,39,18,7.671466575200428,18.541255488347076,36_A-B,TCM,TCM_H0-death-sd,36_TCM_A-B_H0-death-sd
624,A,B,36,TCM_A-B_H1-birth-mean,332.0,0.7507887598184839,39,18,16.638924151659012,18.97322368889283,36_A-B,TCM,TCM_H1-birth-mean,36_TCM_A-B_H1-birth-mean
625,A,B,36,TCM_A-B_H1-death-mean,281.0,0.23281296780960936,39,18,20.89983701705933,33.26273157722072,36_A-B,TCM,TCM_H1-death-mean,36_TCM_A-B_H1-death-mean
626,A,B,36,TCM_A-B_H1-death-sd,269.0,0.16176665235508803,39,18,4.734926102793953,12.387657232753998,36_A-B,TCM,TCM_H1-death-sd,36_TCM_A-B_H1-death-sd
627,A,B,36,TCM_A-B_H1-persistence-mean,268.0,0.15668123268619744,39,18,4.716453096445869,18.521417738408104,36_A-B,TCM,TCM_H1-persistence-mean,36_TCM_A-B_H1-persistence-mean
628,A,B,36,TCM_A-B_H1-persistence-sd,271.0,0.17230980817589858,39,18,6.289900826236111,15.217649443412743,36_A-B,TCM,TCM_H1-persistence-sd,36_TCM_A-B_H1-persistence-sd
629,A,B,37,WassersteinDistance_A-B,251.0,9.871966572829667e-05,39,29,39.63019045795562,83.25317681139346,37_A-B,WassersteinDistance,WassersteinDistance,37_WassersteinDistance_A-B
630,A,B,37,PCF_A-B_gmax,1126.0,3.805858951080091e-12,39,29,3.323456294990039,1.0278991444481504,37_A-B,PCF,PCF_gmax,37_PCF_A-B_gmax
631,A,B,37,PCF_A-B_rpeak,0.0,1.067949104093629e-12,39,29,5.0,130.0,37_A-B,PCF,PCF_rpeak,37_PCF_A-B_rpeak
632,A,B,37,PCF_A-B_gmin,1131.0,2.4485826537492648e-12,39,29,0.974924026329963,0.1359485291636587,37_A-B,PCF,PCF_gmin,37_PCF_A-B_gmin
633,A,B,37,PCF_A-B_rtrough,1131.0,1.7168402348069551e-12,39,29,115.0,5.0,37_A-B,PCF,PCF_rtrough,37_PCF_A-B_rtrough
634,A,B,37,PCF_A-B_int0_20,1131.0,2.4485826537492648e-12,39,29,61.46795575029657,3.9132290005267008,37_A-B,PCF,PCF_int0_20,37_PCF_A-B_int0_20
635,A,B,37,PCF_A-B_int0_40,1131.0,2.4485826537492648e-12,39,29,102.08606318335455,14.2497321163865,37_A-B,PCF,PCF_int0_40,37_PCF_A-B_int0_40
636,A,B,37,PCF_A-B_int0_100,1131.0,2.4485826537492648e-12,39,29,179.9209054848853,67.06952708899621,37_A-B,PCF,PCF_int0_100,37_PCF_A-B_int0_100
637,A,B,37,TCM_A-B_H0-nBars,624.5,0.4675680621845715,39,29,20.0,16.0,37_A-B,TCM,TCM_H0-nBars,37_TCM_A-B_H0-nBars
638,A,B,37,TCM_A-B_H1-nBars,678.0,0.1638394331471258,39,29,16.0,14.0,37_A-B,TCM,TCM_H1-nBars,37_TCM_A-B_H1-nBars
639,A,B,37,TCM_A-B_H0-death-mean,586.0,0.8041286231951109,39,29,6.575087996751622,7.57061604782939,37_A-B,TCM,TCM_H0-death-mean,37_TCM_A-B_H0-death-mean
640,A,B,37,TCM_A-B_H0-death-sd,464.0,0.21041039833825836,39,29,7.156810266356845,8.899246438807635,37_A-B,TCM,TCM_H0-death-sd,37_TCM_A-B_H0-death-sd
641,A,B,37,TCM_A-B_H1-birth-mean,654.0,0.27517041890620164,39,29,13.558681283678329,12.796045437455176,37_A-B,TCM,TCM_H1-birth-mean,37_TCM_A-B_H1-birth-mean
642,A,B,37,TCM_A-B_H1-death-mean,553.0,0.881707911498802,39,29,20.968871766870677,22.28859519958496,37_A-B,TCM,TCM_H1-death-mean,37_TCM_A-B_H1-death-mean
643,A,B,37,TCM_A-B_H1-death-sd,445.0,0.13673906604609018,39,29,4.332048594182596,6.753851847183337,37_A-B,TCM,TCM_H1-death-sd,37_TCM_A-B_H1-death-sd
644,A,B,37,TCM_A-B_H1-persistence-mean,483.0,0.30923399980077215,39,29,4.20678604443868,9.369086727499962,37_A-B,TCM,TCM_H1-persistence-mean,37_TCM_A-B_H1-persistence-mean
645,A,B,37,TCM_A-B_H1-persistence-sd,472.0,0.24881404019156972,39,29,5.180497356575717,7.798645808753293,37_A-B,TCM,TCM_H1-persistence-sd,37_TCM_A-B_H1-persistence-sd
646,A,B,38,WassersteinDistance_A-B,23.0,3.168679215039424e-05,26,12,28.468099816696274,125.97883353037416,38_A-B,WassersteinDistance,WassersteinDistance,38_WassersteinDistance_A-B
647,A,B,38,PCF_A-B_gmax,300.0,6.592647263703165e-06,26,12,3.0374629687388417,1.1095255413985705,38_A-B,PCF,PCF_gmax,38_PCF_A-B_gmax
648,A,B,38,PCF_A-B_rpeak,43.0,0.00027304026436489613,26,12,5.0,45.0,38_A-B,PCF,PCF_rpeak,38_PCF_A-B_rpeak
649,A,B,38,PCF_A-B_gmin,253.0,0.002441827707567162,26,12,0.973987240100482,0.9100361047966674,38_A-B,PCF,PCF_gmin,38_PCF_A-B_gmin
650,A,B,38,PCF_A-B_rtrough,264.5,0.0006762087371478322,26,12,112.5,10.0,38_A-B,PCF,PCF_rtrough,38_PCF_A-B_rtrough
651,A,B,38,PCF_A-B_int0_20,309.0,1.675589645946154e-06,26,12,58.58235971651886,19.349150539919393,38_A-B,PCF,PCF_int0_20,38_PCF_A-B_int0_20
652,A,B,38,PCF_A-B_int0_40,298.0,8.84554691840377e-06,26,12,102.4012784305813,39.75189491195718,38_A-B,PCF,PCF_int0_40,38_PCF_A-B_int0_40
653,A,B,38,PCF_A-B_int0_100,286.0,4.7666989881736625e-05,26,12,181.54756031617654,100.07457966418222,38_A-B,PCF,PCF_int0_100,38_PCF_A-B_int0_100
654,A,B,38,TCM_A-B_H0-nBars,265.0,0.0006352526223890868,26,12,20.0,9.5,38_A-B,TCM,TCM_H0-nBars,38_TCM_A-B_H0-nBars
655,A,B,38,TCM_A-B_H1-nBars,253.0,0.002353021890530539,26,12,17.5,8.0,38_A-B,TCM,TCM_H1-nBars,38_TCM_A-B_H1-nBars
656,A,B,38,TCM_A-B_H0-death-mean,121.0,0.2786184240731615,26,12,7.962693047026793,11.85462169164703,38_A-B,TCM,TCM_H0-death-mean,38_TCM_A-B_H0-death-mean
657,A,B,38,TCM_A-B_H0-death-sd,51.0,0.0010318764534425532,26,12,8.360978107232219,30.27392572751132,38_A-B,TCM,TCM_H0-death-sd,38_TCM_A-B_H0-death-sd
658,A,B,38,TCM_A-B_H1-birth-mean,173.0,0.6043457393524302,26,12,17.750203439924455,14.524475405613583,38_A-B,TCM,TCM_H1-birth-mean,38_TCM_A-B_H1-birth-mean
659,A,B,38,TCM_A-B_H1-death-mean,110.0,0.15304188415882009,26,12,23.40599683293125,42.252798842177505,38_A-B,TCM,TCM_H1-death-mean,38_TCM_A-B_H1-death-mean
660,A,B,38,TCM_A-B_H1-death-sd,70.0,0.007252598636622746,26,12,3.8896369728365388,18.707256571808713,38_A-B,TCM,TCM_H1-death-sd,38_TCM_A-B_H1-death-sd
661,A,B,38,TCM_A-B_H1-persistence-mean,75.0,0.011471466909895985,26,12,5.25944131417106,26.848562873101663,38_A-B,TCM,TCM_H1-persistence-mean,38_TCM_A-B_H1-persistence-mean
662,A,B,38,TCM_A-B_H1-persistence-sd,80.0,0.017740969159197432,26,12,5.450903212603759,22.066511968205923,38_A-B,TCM,TCM_H1-persistence-sd,38_TCM_A-B_H1-persistence-sd
663,A,B,39,WassersteinDistance_A-B,650.0,0.030918143585724322,29,34,72.94774928129645,47.26482169714339,39_A-B,WassersteinDistance,WassersteinDistance,39_WassersteinDistance_A-B
664,A,B,39,PCF_A-B_gmax,9.0,2.6031632102013886e-11,29,34,1.043656953170489,3.450839715565904,39_A-B,PCF,PCF_gmax,39_PCF_A-B_gmax
665,A,B,39,PCF_A-B_rpeak,986.0,4.19096663432491e-12,29,34,115.0,0.0,39_A-B,PCF,PCF_rpeak,39_PCF_A-B_rpeak
666,A,B,39,PCF_A-B_gmin,0.0,1.1094100304397136e-11,29,34,0.1435582447691777,1.007322510208586,39_A-B,PCF,PCF_gmin,39_PCF_A-B_gmin
667,A,B,39,PCF_A-B_rtrough,0.0,5.983400552270121e-12,29,34,10.0,127.5,39_A-B,PCF,PCF_rtrough,39_PCF_A-B_rtrough
668,A,B,39,PCF_A-B_int0_20,0.0,1.1094100304397136e-11,29,34,4.332350729331453,61.34195637308531,39_A-B,PCF,PCF_int0_20,39_PCF_A-B_int0_20
669,A,B,39,PCF_A-B_int0_40,0.0,1.1094100304397136e-11,29,34,15.805298327760998,104.2695783583559,39_A-B,PCF,PCF_int0_40,39_PCF_A-B_int0_40
670,A,B,39,PCF_A-B_int0_100,0.0,1.1094100304397136e-11,29,34,71.79357961807634,198.27323856615084,39_A-B,PCF,PCF_int0_100,39_PCF_A-B_int0_100
671,A,B,39,TCM_A-B_H0-nBars,524.0,0.6735572252605311,29,34,17.0,16.0,39_A-B,TCM,TCM_H0-nBars,39_TCM_A-B_H0-nBars
672,A,B,39,TCM_A-B_H1-nBars,591.5,0.17585618524486157,29,34,16.0,13.0,39_A-B,TCM,TCM_H1-nBars,39_TCM_A-B_H1-nBars
673,A,B,39,TCM_A-B_H0-death-mean,314.0,0.013835617594826367,29,34,5.4910590451388135,11.682059539560491,39_A-B,TCM,TCM_H0-death-mean,39_TCM_A-B_H0-death-mean
674,A,B,39,TCM_A-B_H0-death-sd,382.0,0.1275617593037301,29,34,9.626164547154742,17.493748366717547,39_A-B,TCM,TCM_H0-death-sd,39_TCM_A-B_H0-death-sd
675,A,B,39,TCM_A-B_H1-birth-mean,242.0,0.0005515628959966961,29,34,8.49766155378893,17.88979629959379,39_A-B,TCM,TCM_H1-birth-mean,39_TCM_A-B_H1-birth-mean
676,A,B,39,TCM_A-B_H1-death-mean,303.0,0.008970077891716026,29,34,18.132608167245053,31.56741596244232,39_A-B,TCM,TCM_H1-death-mean,39_TCM_A-B_H1-death-mean
677,A,B,39,TCM_A-B_H1-death-sd,386.0,0.1419337321644212,29,34,8.995744687809067,16.346849742859828,39_A-B,TCM,TCM_H1-death-sd,39_TCM_A-B_H1-death-sd
678,A,B,39,TCM_A-B_H1-persistence-mean,363.0,0.07413222727877389,29,34,6.852356070821406,12.3316611610353,39_A-B,TCM,TCM_H1-persistence-mean,39_TCM_A-B_H1-persistence-mean
679,A,B,39,TCM_A-B_H1-persistence-sd,374.0,0.1022363548570214,29,34,8.847180757381958,18.608360685182305,39_A-B,TCM,TCM_H1-persistence-sd,39_TCM_A-B_H1-persistence-sd
680,A,B,40,WassersteinDistance_A-B,948.0,0.5068270428100157,48,43,76.04293497587682,80.85706849655561,40_A-B,WassersteinDistance,WassersteinDistance,40_WassersteinDistance_A-B
681,A,B,40,PCF_A-B_gmax,1118.0,0.4967036463389448,48,43,1.034389249701729,1.024593665151274,40_A-B,PCF,PCF_gmax,40_PCF_A-B_gmax
682,A,B,40,PCF_A-B_rpeak,934.5,0.43721852008402573,48,43,115.0,130.0,40_A-B,PCF,PCF_rpeak,40_PCF_A-B_rpeak
683,A,B,40,PCF_A-B_gmin,1025.0,0.958790053119548,48,43,0.1263191800194206,0.1204295873868168,40_A-B,PCF,PCF_gmin,40_PCF_A-B_gmin
684,A,B,40,PCF_A-B_rtrough,910.0,0.3053658527185573,48,43,5.0,5.0,40_A-B,PCF,PCF_rtrough,40_PCF_A-B_rtrough
685,A,B,40,PCF_A-B_int0_20,1042.0,0.939800502864868,48,43,4.212324631551743,3.863535210863908,40_A-B,PCF,PCF_int0_20,40_PCF_A-B_int0_20
686,A,B,40,PCF_A-B_int0_40,1097.0,0.6081295888097277,48,43,14.218449548677942,14.989402076090071,40_A-B,PCF,PCF_int0_40,40_PCF_A-B_int0_40
687,A,B,40,PCF_A-B_int0_100,1158.0,0.3184408809340804,48,43,67.19621430022936,65.10371807375803,40_A-B,PCF,PCF_int0_100,40_PCF_A-B_int0_100
688,A,B,40,TCM_A-B_H0-nBars,1095.0,0.6188699674671801,48,43,17.0,17.0,40_A-B,TCM,TCM_H0-nBars,40_TCM_A-B_H0-nBars
689,A,B,40,TCM_A-B_H1-nBars,1083.0,0.6875248802378437,48,43,14.5,15.0,40_A-B,TCM,TCM_H1-nBars,40_TCM_A-B_H1-nBars
690,A,B,40,TCM_A-B_H0-death-mean,1046.0,0.9145361050384188,48,43,6.002596259233172,7.182073372928426,40_A-B,TCM,TCM_H0-death-mean,40_TCM_A-B_H0-death-mean
691,A,B,40,TCM_A-B_H0-death-sd,1003.0,0.8207644842657265,48,43,12.374001537114154,11.447323924716802,40_A-B,TCM,TCM_H0-death-sd,40_TCM_A-B_H0-death-sd
692,A,B,40,TCM_A-B_H1-birth-mean,974.0,0.6476003153872727,48,43,12.701794028282166,14.622791277037727,40_A-B,TCM,TCM_H1-birth-mean,40_TCM_A-B_H1-birth-mean
693,A,B,40,TCM_A-B_H1-death-mean,1050.0,0.8893577687479387,48,43,25.016351521642584,24.43830158450426,40_A-B,TCM,TCM_H1-death-mean,40_TCM_A-B_H1-death-mean
694,A,B,40,TCM_A-B_H1-death-sd,978.0,0.6706178064197428,48,43,10.435648256232337,10.042573656538412,40_A-B,TCM,TCM_H1-death-sd,40_TCM_A-B_H1-death-sd
695,A,B,40,TCM_A-B_H1-persistence-mean,1036.0,0.9778030176127726,48,43,12.74396244757661,11.216903505753724,40_A-B,TCM,TCM_H1-persistence-mean,40_TCM_A-B_H1-persistence-mean
696,A,B,40,TCM_A-B_H1-persistence-sd,986.0,0.7175732699855417,48,43,11.670522382126844,10.927447429891878,40_A-B,TCM,TCM_H1-persistence-sd,40_TCM_A-B_H1-persistence-sd
697,A,B,41,WassersteinDistance_A-B,223.0,0.20096901489448216,16,36,70.46034584425048,103.8978548049129,41_A-B,WassersteinDistance,WassersteinDistance,41_WassersteinDistance_A-B
698,A,B,41,PCF_A-B_gmax,42.0,1.1310226801219575e-06,16,36,1.017008642181803,1.1376310764405015,41_A-B,PCF,PCF_gmax,41_PCF_A-B_gmax
699,A,B,41,PCF_A-B_rpeak,422.5,0.007783313521909572,16,36,112.5,47.5,41_A-B,PCF,PCF_rpeak,41_PCF_A-B_rpeak
700,A,B,41,PCF_A-B_gmin,4.0,1.901268118705961e-08,16,36,0.13719631655575887,0.8891699008617655,41_A-B,PCF,PCF_gmin,41_PCF_A-B_gmin
701,A,B,41,PCF_A-B_rtrough,139.0,0.0028381823049506887,16,36,5.0,17.5,41_A-B,PCF,PCF_rtrough,41_PCF_A-B_rtrough
702,A,B,41,PCF_A-B_int0_20,7.0,2.6781195743002153e-08,16,36,3.844406303797048,19.712157474408727,41_A-B,PCF,PCF_int0_20,41_PCF_A-B_int0_20
703,A,B,41,PCF_A-B_int0_40,26.0,2.1650830777874293e-07,16,36,15.03688371100835,39.87803829260168,41_A-B,PCF,PCF_int0_40,41_PCF_A-B_int0_40
704,A,B,41,PCF_A-B_int0_100,36.0,6.154278257708986e-07,16,36,63.50815747790438,100.91071918353515,41_A-B,PCF,PCF_int0_100,41_PCF_A-B_int0_100
705,A,B,41,TCM_A-B_H0-nBars,313.0,0.6265664785165377,16,36,14.5,16.5,41_A-B,TCM,TCM_H0-nBars,41_TCM_A-B_H0-nBars
706,A,B,41,TCM_A-B_H1-nBars,343.0,0.27881474480170554,16,36,14.5,12.5,41_A-B,TCM,TCM_H1-nBars,41_TCM_A-B_H1-nBars
707,A,B,41,TCM_A-B_H0-death-mean,356.0,0.1808069545972546,16,36,8.05516000572592,6.1499074416228865,41_A-B,TCM,TCM_H0-death-mean,41_TCM_A-B_H0-death-mean
708,A,B,41,TCM_A-B_H0-death-sd,218.0,0.1682257876033676,16,36,13.11000465431199,20.413626401561583,41_A-B,TCM,TCM_H0-death-sd,41_TCM_A-B_H0-death-sd
709,A,B,41,TCM_A-B_H1-birth-mean,367.0,0.11962162313542167,16,36,17.277800278230146,9.307099805080464,41_A-B,TCM,TCM_H1-birth-mean,41_TCM_A-B_H1-birth-mean
710,A,B,41,TCM_A-B_H1-death-mean,312.0,0.6412743348347265,16,36,25.531475353240964,24.80728886583885,41_A-B,TCM,TCM_H1-death-mean,41_TCM_A-B_H1-death-mean
711,A,B,41,TCM_A-B_H1-death-sd,207.0,0.11048515055050742,16,36,6.953789811882889,16.045235183261635,41_A-B,TCM,TCM_H1-death-sd,41_TCM_A-B_H1-death-sd
712,A,B,41,TCM_A-B_H1-persistence-mean,252.0,0.4815366042521547,16,36,7.547980745633444,13.66126344874501,41_A-B,TCM,TCM_H1-persistence-mean,41_TCM_A-B_H1-persistence-mean
713,A,B,41,TCM_A-B_H1-persistence-sd,231.0,0.26263477923394685,16,36,7.8149524559909365,15.48023593566542,41_A-B,TCM,TCM_H1-persistence-sd,41_TCM_A-B_H1-persistence-sd
714,A,B,42,WassersteinDistance_A-B,843.0,4.4912626935052486e-07,26,37,103.3852853463606,45.35462480911374,42_A-B,WassersteinDistance,WassersteinDistance,42_WassersteinDistance_A-B
715,A,B,42,PCF_A-B_gmax,59.0,3.992227778912793e-09,26,37,1.2037829689419657,3.1717707332484166,42_A-B,PCF,PCF_gmax,42_PCF_A-B_gmax
716,A,B,42,PCF_A-B_rpeak,768.0,4.211163515550905e-05,26,37,42.5,5.0,42_A-B,PCF,PCF_rpeak,42_PCF_A-B_rpeak
717,A,B,42,PCF_A-B_gmin,155.0,5.512605561717949e-06,26,37,0.8786563305420929,0.9881752555287112,42_A-B,PCF,PCF_gmin,42_PCF_A-B_gmin
718,A,B,42,PCF_A-B_rtrough,175.5,1.8679910542829885e-05,26,37,45.0,130.0,42_A-B,PCF,PCF_rtrough,42_PCF_A-B_rtrough
719,A,B,42,PCF_A-B_int0_20,50.0,1.8533680553733557e-09,26,37,19.784591381453964,59.86535992659649,42_A-B,PCF,PCF_int0_20,42_PCF_A-B_int0_20
720,A,B,42,PCF_A-B_int0_40,64.0,6.0738868288643945e-09,26,37,39.8277504620578,106.15130351131673,42_A-B,PCF,PCF_int0_40,42_PCF_A-B_int0_40
721,A,B,42,PCF_A-B_int0_100,69.0,9.197197432095322e-09,26,37,99.60795772787338,184.48948847524747,42_A-B,PCF,PCF_int0_100,42_PCF_A-B_int0_100
722,A,B,42,TCM_A-B_H0-nBars,334.0,0.040407916349079316,26,37,13.0,17.0,42_A-B,TCM,TCM_H0-nBars,42_TCM_A-B_H0-nBars
723,A,B,42,TCM_A-B_H1-nBars,299.0,0.01112005500465062,26,37,12.0,16.0,42_A-B,TCM,TCM_H1-nBars,42_TCM_A-B_H1-nBars
724,A,B,42,TCM_A-B_H0-death-mean,325.0,0.029937343538783374,26,37,5.149663030631089,10.422554833524757,42_A-B,TCM,TCM_H0-death-mean,42_TCM_A-B_H0-death-mean
725,A,B,42,TCM_A-B_H0-death-sd,646.0,0.02164351852807784,26,37,30.36243086246592,15.382656449430392,42_A-B,TCM,TCM_H0-death-sd,42_TCM_A-B_H0-death-sd
726,A,B,42,TCM_A-B_H1-birth-mean,257.0,0.0018069216302248122,26,37,6.650700546504508,17.589466772581403,42_A-B,TCM,TCM_H1-birth-mean,42_TCM_A-B_H1-birth-mean
727,A,B,42,TCM_A-B_H1-death-mean,370.0,0.12290884308039894,26,37,22.70582347957847,33.268933057785034,42_A-B,TCM,TCM_H1-death-mean,42_TCM_A-B_H1-death-mean
728,A,B,42,TCM_A-B_H1-death-sd,631.0,0.03687430374824295,26,37,20.627985114875997,11.742557683780152,42_A-B,TCM,TCM_H1-death-sd,42_TCM_A-B_H1-death-sd
729,A,B,42,TCM_A-B_H1-persistence-mean,483.0,0.983292453483853,26,37,13.466775372218436,10.603341042995453,42_A-B,TCM,TCM_H1-persistence-mean,42_TCM_A-B_H1-persistence-mean
730,A,B,42,TCM_A-B_H1-persistence-sd,528.0,0.5162211473390879,26,37,17.46418746140106,14.195785758585224,42_A-B,TCM,TCM_H1-persistence-sd,42_TCM_A-B_H1-persistence-sd
731,A,B,43,WassersteinDistance_A-B,406.0,0.47813892527514823,27,27,96.71381117947868,68.32536335646076,43_A-B,WassersteinDistance,WassersteinDistance,43_WassersteinDistance_A-B
732,A,B,43,PCF_A-B_gmax,532.0,0.0038635100408451143,27,27,1.1236761650252336,1.037007398116586,43_A-B,PCF,PCF_gmax,43_PCF_A-B_gmax
733,A,B,43,PCF_A-B_rpeak,121.5,2.6178836462551542e-05,27,27,40.0,105.0,43_A-B,PCF,PCF_rpeak,43_PCF_A-B_rpeak
734,A,B,43,PCF_A-B_gmin,707.0,3.286807088068852e-09,27,27,0.9457167168303672,0.1214359092819313,43_A-B,PCF,PCF_gmin,43_PCF_A-B_gmin
735,A,B,43,PCF_A-B_rtrough,582.5,0.00010350429101991806,27,27,35.0,0.0,43_A-B,PCF,PCF_rtrough,43_PCF_A-B_rtrough
736,A,B,43,PCF_A-B_int0_20,701.0,6.143934077574e-09,27,27,20.31983666153278,4.878025861389533,43_A-B,PCF,PCF_int0_20,43_PCF_A-B_int0_20
737,A,B,43,PCF_A-B_int0_40,668.0,1.5893762646866874e-07,27,27,40.17617044848075,16.40925579534389,43_A-B,PCF,PCF_int0_40,43_PCF_A-B_int0_40
738,A,B,43,PCF_A-B_int0_100,657.0,4.3814017632189325e-07,27,27,100.26368055985968,71.65113189392588,43_A-B,PCF,PCF_int0_100,43_PCF_A-B_int0_100
739,A,B,43,TCM_A-B_H0-nBars,266.0,0.08948541309183417,27,27,14.0,22.0,43_A-B,TCM,TCM_H0-nBars,43_TCM_A-B_H0-nBars
740,A,B,43,TCM_A-B_H1-nBars,230.5,0.020648001152432427,27,27,12.0,17.0,43_A-B,TCM,TCM_H1-nBars,43_TCM_A-B_H1-nBars
741,A,B,43,TCM_A-B_H0-death-mean,217.0,0.010987486330695536,27,27,2.948557237226892,5.3432319306385,43_A-B,TCM,TCM_H0-death-mean,43_TCM_A-B_H0-death-mean
742,A,B,43,TCM_A-B_H0-death-sd,455.0,0.11947098677170075,27,27,14.799650191064236,5.483126549095536,43_A-B,TCM,TCM_H0-death-sd,43_TCM_A-B_H0-death-sd
743,A,B,43,TCM_A-B_H1-birth-mean,307.0,0.3240846998759034,27,27,5.935237864446309,9.995682932081676,43_A-B,TCM,TCM_H1-birth-mean,43_TCM_A-B_H1-birth-mean
744,A,B,43,TCM_A-B_H1-death-mean,369.0,0.944830497813537,27,27,14.497225359866494,14.35205421447754,43_A-B,TCM,TCM_H1-death-mean,43_TCM_A-B_H1-death-mean
745,A,B,43,TCM_A-B_H1-death-sd,465.0,0.08363069443169015,27,27,11.073288948939918,4.064525129720182,43_A-B,TCM,TCM_H1-death-sd,43_TCM_A-B_H1-death-sd
746,A,B,43,TCM_A-B_H1-persistence-mean,443.0,0.1772091083412013,27,27,8.79494823794812,4.917372981293334,43_A-B,TCM,TCM_H1-persistence-mean,43_TCM_A-B_H1-persistence-mean
747,A,B,43,TCM_A-B_H1-persistence-sd,434.0,0.23259597401867171,27,27,10.22188317000518,5.568895236480203,43_A-B,TCM,TCM_H1-persistence-sd,43_TCM_A-B_H1-persistence-sd
748,A,B,44,WassersteinDistance_A-B,872.0,0.20049913615960568,48,31,113.70114475016135,95.0365405508122,44_A-B,WassersteinDistance,WassersteinDistance,44_WassersteinDistance_A-B
749,A,B,44,PCF_A-B_gmax,816.0,0.47283296085067905,48,31,1.1268438165592327,1.0974628688862922,44_A-B,PCF,PCF_gmax,44_PCF_A-B_gmax
750,A,B,44,PCF_A-B_rpeak,900.0,0.11781505126814198,48,31,77.5,30.0,44_A-B,PCF,PCF_rpeak,44_PCF_A-B_rpeak
